AvailabilityZone,BilledCost,BillingAccountId,BillingAccountName,BillingCurrency,BillingPeriodEnd,BillingPeriodStart,ChargeCategory,ChargeClass,ChargeDescription,ChargeFrequency,ChargePeriodEnd,ChargePeriodStart,CommitmentDiscountCategory,CommitmentDiscountId,CommitmentDiscountName,CommitmentDiscountStatus,CommitmentDiscountType,ConsumedQuantity,ConsumedUnit,ContractedCost,ContractedUnitPrice,EffectiveCost,InvoiceIssuerName,ListCost,ListUnitPrice,PricingCategory,PricingQuantity,PricingUnit,ProviderName,PublisherName,RegionId,RegionName,ResourceId,ResourceName,ResourceType,ServiceCategory,ServiceName,SkuId,SkuPriceId,SubAccountId,SubAccountName,x_CostCategories,x_Discounts,x_Operation,x_ServiceCode,x_UsageType,Tags
,0.0001648076,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.10 per GB-month of data storage,Usage-Based,2025-03-03 03:00:00+00:00,2025-03-03 02:00:00+00:00,,,,,,0.0021129177,GB-Months,0.0001648076,0.078000009182,0.0001648076,Amazon Web Services Australia Pty Ltd,0.0002112918,0.1,Standard,0.0021129177,GB-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:rpe:nc-fbhgurnfg-7:741834794295:ercbfvgbel/phfgbzrevafvtugf-qri-wbhearl_perngvba,,,Compute,Amazon EC2 Container Registry (ECR),YBDKSSGX2GMZ62JV,YBDKSSGX2GMZ62JV.JRTCKXETXF.6YS6EN2CT7,741834794295,gsafj-nnv-qngncyngsbez-abacebq,[],"[[""total_discount"", -4.64842e-05], [""bundled_discount"", 0.0], [""edp_discount"", -4.64842e-05]]",APS2-TimedStorage-ByteHrs,AmazonECR,APS2-TimedStorage-ByteHrs,
,0.0003511059,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.033 per GB-mo of log storage - Asia Pacific (Sydney),Usage-Based,2025-03-17 18:00:00+00:00,2025-03-17 17:00:00+00:00,,,,,,0.0136404767,GB-Months,0.0003511059,0.02574000218,0.0003511059,Amazon Web Services Australia Pty Ltd,0.0004501357,0.033,Standard,0.0136404767,GB-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:ybtf:nc-fbhgurnfg-7:242012921034:ybt-tebhc:/njf/ynzoqn/qxna-shyyfgnpx-653-FpurqhyreYnzoqnShapgvba-QNWZ6T12r04x,,,Management and Governance,AmazonCloudWatch,SXS5MH23MB3SHA9C,SXS5MH23MB3SHA9C.JRTCKXETXF.6YS6EN2CT7,242012921034,gsafj-rnv-bcraqngn-cebq,[],"[[""total_discount"", -9.90299e-05], [""bundled_discount"", 0.0], [""edp_discount"", -9.90299e-05]]",HourlyStorageMetering,AmazonCloudWatch,APS2-TimedStorage-ByteHrs,"{""application"": ""gsafj-rnv-bcraqngn-cebq"", ""environment"": null, ""cost_center"": ""5555637666""}"
,6.86E-07,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,2025-03-04 21:00:00+00:00,2025-03-04 20:00:00+00:00,,,,,,2,Requests,6.86E-07,3.43E-07,6.86E-07,Amazon Web Services Australia Pty Ltd,8.80E-07,4.40E-07,Standard,2,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),f8-freire-npprff-ybtf-573165919612,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,573165919612,gsafj-nalpybhq-ppe-cebq,[],"[[""total_discount"", -1.936e-07], [""bundled_discount"", 0.0], [""edp_discount"", -1.936e-07]]",ReadCostAllocation,AmazonS3,APS2-Requests-Tier2,"{""application"": ""NalPybhq"", ""environment"": null, ""cost_center"": null}"
,3.43E-07,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,2025-03-04 02:00:00+00:00,2025-03-04 01:00:00+00:00,,,,,,1,Requests,3.43E-07,3.43E-07,3.43E-07,Amazon Web Services Australia Pty Ltd,4.40E-07,4.40E-07,Standard,1,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),fgnpxfrg-np-fcyhax-fgnpxfrg-s21r9-pjonpxhcf8ohpxrg-r14on68wdu0n,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,632505466712,gsafj-qge-gvc-abacebq,[],"[[""total_discount"", -9.68e-08], [""bundled_discount"", 0.0], [""edp_discount"", -9.68e-08]]",ReadBucketOwnershipControls,AmazonS3,APS2-Requests-Tier2,"{""application"": ""gsafj-qge-gvc-abacebq"", ""environment"": null, ""cost_center"": ""5555679315""}"
,0,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney),Usage-Based,2025-03-18 03:00:00+00:00,2025-03-18 02:00:00+00:00,,,,,,0,GiB/Second-Months,0,38.3385599999175,0,Amazon Web Services Australia Pty Ltd,0,49.152,Standard,0,GiB/Second-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),iby-537929877os011851,,,Storage,Amazon Elastic Compute Cloud,NR674TZUSQXFCVM8,NR674TZUSQXFCVM8.JRTCKXETXF.6YS6EN2CT7,57816637909,gsafj-pbecbengrvg-rdhvcceq-cebq,[],"[[""total_discount"", 0.0], [""bundled_discount"", 0.0], [""edp_discount"", 0.0]]",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeP-Throughput.gp3,"{""application"": ""595498"", ""environment"": null, ""cost_center"": null}"
,0,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney),Usage-Based,2025-03-13 10:00:00+00:00,2025-03-13 09:00:00+00:00,,,,,,0,GiB/Second-Months,0,38.3385599999916,0,Amazon Web Services Australia Pty Ltd,0,49.152,Standard,0,GiB/Second-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),iby-55r0s8p2182p1948r,,,Storage,Amazon Elastic Compute Cloud,NR674TZUSQXFCVM8,NR674TZUSQXFCVM8.JRTCKXETXF.6YS6EN2CT7,779957659224,ezf-onuf-njf-cebq,[],"[[""total_discount"", 0.0], [""bundled_discount"", 0.0], [""edp_discount"", 0.0]]",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeP-Throughput.gp3,"{""application"": ""QEVIRF Ertvfgel Cebprffbef"", ""environment"": null, ""cost_center"": ""5555637688""}"
,0,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.00 per GB - US East (Northern Virginia) data transfer from EU (Ireland),Usage-Based,2025-03-17 17:00:00+00:00,2025-03-17 16:00:00+00:00,,,,,,6.70E-07,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,6.70E-07,GB,AWS,Amazon Web Services Australia Pty Ltd,us-east-1,US East (N. Virginia),njf-pybhqgenvy-ybtf-558562714776-77p25n80,,bucket,Storage,Amazon Simple Storage Service,725FHGTUB3P2B9EU,725FHGTUB3P2B9EU.JRTCKXETXF.6YS6EN2CT7,558562714776,gsafj-fpngf-pbagebyivp-abacebq,[],"[[""total_discount"", 0.0], [""bundled_discount"", 0.0], [""edp_discount"", null]]",PutObject,AmazonS3,USE1-EU-AWS-In-Bytes,
,0,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.00 per GB - regional data transfer - in/out/between EC2 Azs or using elastic IPs or ELB,Usage-Based,2025-03-14 08:00:00+00:00,2025-03-14 07:00:00+00:00,,,,,,0.0009023119,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,0.0009023119,GB,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),v-57577oqn1626r1qp4,,,Compute,Amazon Elastic Compute Cloud,5EA4W2JJSR2QXS69,5EA4W2JJSR2QXS69.JRTCKXETXF.6YS6EN2CT7,110780570035,ezf-onuf-njf-abacebq,[],"[[""total_discount"", 0.0], [""bundled_discount"", 0.0], [""edp_discount"", null]]",InterZone-In,AmazonEC2,APS2-DataTransfer-xAZ-In-Bytes,"{""application"": ""QEVIRF Pber - Znantrzrag Vasbezngvba Ongpu"", ""environment"": null, ""cost_center"": ""5555637688""}"
,4.68E-06,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.03 per 10000 KMS requests in Asia Pacific (Sydney),Usage-Based,2025-03-06 22:00:00+00:00,2025-03-06 21:00:00+00:00,,,,,,2,Requests,4.68E-06,2.34E-06,4.68E-06,Amazon Web Services Australia Pty Ltd,6.00E-06,3.00E-06,Standard,2,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:xzf:nc-fbhgurnfg-7:733216270227:xrl/n826022o-9409-9388-ospp-6rsor71s2no0,,,Identity,AWS Key Management Service,2V8H8RKD5G49TF84,2V8H8RKD5G49TF84.JRTCKXETXF.6YS6EN2CT7,733216270227,gsafj-tf-cfbyhgvbaf-abacebq,[],"[[""total_discount"", -1.32e-06], [""bundled_discount"", 0.0], [""edp_discount"", -1.32e-06]]",ListAliases,awskms,ap-southeast-2-KMS-Requests,
,0.0006552,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.00084 per Hourly for Lambda-Code-Scanning in Asia Pacific (Sydney),Usage-Based,2025-03-08 16:00:00+00:00,2025-03-08 15:00:00+00:00,,,,,,1,Hourly,0.0006552,0.0006552,0.0006552,Amazon Web Services Australia Pty Ltd,0.00084,0.00084,Standard,1,Hourly,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:ynzoqn:nc-fbhgurnfg-7:741834794295:shapgvba:tgsf-ynaqvat-urnygu-purpx:$YNGRFG,,,Security,Amazon Inspector,K249PV564CP5W2ZD,K249PV564CP5W2ZD.JRTCKXETXF.6YS6EN2CT7,741834794295,gsafj-nnv-qngncyngsbez-abacebq,[],"[[""total_discount"", -0.0001848], [""bundled_discount"", 0.0], [""edp_discount"", -0.0001848]]",active,AmazonInspectorV2,APS2-Lambda-Code-Scanning,
,0,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.00 per GB - regional data transfer - in/out/between EC2 Azs or using elastic IPs or ELB,Usage-Based,2025-03-12 14:00:00+00:00,2025-03-12 13:00:00+00:00,,,,,,6.54E-05,GB,0,0,0,Amazon Web Services Australia Pty Ltd,0,0,Standard,6.54E-05,GB,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),v-5r7nq78so60n2148r,,,Compute,Amazon Elastic Compute Cloud,5EA4W2JJSR2QXS69,5EA4W2JJSR2QXS69.JRTCKXETXF.6YS6EN2CT7,57816637909,gsafj-pbecbengrvg-rdhvcceq-cebq,[],"[[""total_discount"", 0.0], [""bundled_discount"", 0.0], [""edp_discount"", null]]",InterZone-In,AmazonEC2,APS2-DataTransfer-xAZ-In-Bytes,"{""application"": ""GAJ578535"", ""environment"": null, ""cost_center"": ""6555679415""}"
,0.0009613969,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.012 per GB-month for cold backup storage for VMware,Usage-Based,2025-03-05 00:00:00+00:00,2025-03-04 23:00:00+00:00,,,,,,0.1027133461,GB-Months,0.0009613969,0.00935999981,0.0009613969,Amazon Web Services Australia Pty Ltd,0.0012325602,0.012,Standard,0.1027133461,GB-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:onpxhc:nc-fbhgurnfg-7:790639323661:erpbirel-cbvag:58o7277r-75r5-92on-o87p-8r26q46pqo5s,,,Storage,AWS Backup,S2HSTTS2H33SVCJT,S2HSTTS2H33SVCJT.JRTCKXETXF.6YS6EN2CT7,790639323661,gsafj-uf-izp-cebq,[],"[[""total_discount"", -0.0002711632], [""bundled_discount"", 0.0], [""edp_discount"", -0.0002711632]]",Storage,AWSBackup,APS2-ColdStorage-ByteHrs-VirtualMachine,"{""application"": ""IZP Ubfgvat"", ""environment"": null, ""cost_center"": null}"
,7.80E-07,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,"$1 per 1,000,000 requests for AWS Glue Data Catalog request",Usage-Based,2025-03-04 00:00:00+00:00,2025-03-03 23:00:00+00:00,,,,,,1,Requests,7.80E-07,7.80E-07,7.80E-07,Amazon Web Services Australia Pty Ltd,1.00E-06,1.00E-06,Standard,1,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-1,Asia Pacific (Singapore),,,,Analytics,AWS Glue,Y7M7VBTBV4CFXGY2,Y7M7VBTBV4CFXGY2.JRTCKXETXF.6YS6EN2CT7,788250202857,fg-svanaprvg-rqtr-cebq,[],"[[""total_discount"", -2.2e-07], [""bundled_discount"", 0.0], [""edp_discount"", -2.2e-07]]",Request,AWSGlue,APS1-Catalog-Request,
,4.68E-06,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.03 per 10000 KMS requests in Asia Pacific (Sydney),Usage-Based,2025-03-10 16:00:00+00:00,2025-03-10 15:00:00+00:00,,,,,,2,Requests,4.68E-06,2.34E-06,4.68E-06,Amazon Web Services Australia Pty Ltd,6.00E-06,3.00E-06,Standard,2,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:xzf:nc-fbhgurnfg-7:671744967684:xrl/7p99637p-1686-9n06-n0p8-p7099o55nr1r,,,Identity,AWS Key Management Service,2V8H8RKD5G49TF84,2V8H8RKD5G49TF84.JRTCKXETXF.6YS6EN2CT7,671744967684,ezf-gq-angvirfreireyrff-abacebq,[],"[[""total_discount"", -1.32e-06], [""bundled_discount"", 0.0], [""edp_discount"", -1.32e-06]]",DescribeKey,awskms,ap-southeast-2-KMS-Requests,"{""application"": ""ezf-gq-angvirfreireyrff-abacebq"", ""environment"": null, ""cost_center"": ""5555637688""}"
,0.0031407384,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.055 per GB-Month of snapshot data stored - Asia Pacific (Sydney),Usage-Based,2025-03-18 00:00:00+00:00,2025-03-17 23:00:00+00:00,,,,,,0.0732106855,GB-Months,0.0031407384,0.042899999891,0.0031407384,Amazon Web Services Australia Pty Ltd,0.0040265877,0.055,Standard,0.0732106855,GB-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:rp7:nc-fbhgurnfg-7:352691088701:fancfubg/fanc-5170r0775215q558r,,,Storage,Amazon Elastic Compute Cloud,759N2ESGG4Z2C95V,759N2ESGG4Z2C95V.JRTCKXETXF.6YS6EN2CT7,352691088701,fg-svanaprvg-ztzg-cebq,[],"[[""total_discount"", -0.0008858493], [""bundled_discount"", 0.0], [""edp_discount"", -0.0008858493]]",CreateSnapshot,AmazonEC2,APS2-EBS:SnapshotUsage,"{""application"": ""FLG579555"", ""environment"": null, ""cost_center"": ""Hanyybpngrq""}"
,0,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.048 per provisioned MiBps-month of gp3 - Asia Pacific (Sydney),Usage-Based,2025-03-07 01:00:00+00:00,2025-03-07 00:00:00+00:00,,,,,,0,GiB/Second-Months,0,38.3385600014491,0,Amazon Web Services Australia Pty Ltd,0,49.152,Standard,0,GiB/Second-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),iby-551881q48n332qs23,,,Storage,Amazon Elastic Compute Cloud,NR674TZUSQXFCVM8,NR674TZUSQXFCVM8.JRTCKXETXF.6YS6EN2CT7,110780570035,ezf-onuf-njf-abacebq,[],"[[""total_discount"", 0.0], [""bundled_discount"", 0.0], [""edp_discount"", 0.0]]",CreateVolume-Gp3,AmazonEC2,APS2-EBS:VolumeP-Throughput.gp3,"{""application"": ""QEVIRF Frphevgl Znantrzrag Flfgrz"", ""environment"": null, ""cost_center"": ""5555637688""}"
,0.0370834173,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.055 per GB-Month of snapshot data stored - Asia Pacific (Sydney),Usage-Based,2025-03-05 00:00:00+00:00,2025-03-04 23:00:00+00:00,,,,,,0.8644153226,GB-Months,0.0370834173,0.042899999954,0.0370834173,Amazon Web Services Australia Pty Ltd,0.0475428427,0.055,Standard,0.8644153226,GB-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:rp7:nc-fbhgurnfg-7:352691088701:fancfubg/fanc-58r0356619s47201p,,,Storage,Amazon Elastic Compute Cloud,759N2ESGG4Z2C95V,759N2ESGG4Z2C95V.JRTCKXETXF.6YS6EN2CT7,352691088701,fg-svanaprvg-ztzg-cebq,[],"[[""total_discount"", -0.0104594254], [""bundled_discount"", 0.0], [""edp_discount"", -0.0104594254]]",CreateSnapshot,AmazonEC2,APS2-EBS:SnapshotUsage,"{""application"": ""fg-svanaprvg-ztzg-cebq"", ""environment"": null, ""cost_center"": ""5555674520""}"
,3.43E-07,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,2025-03-04 20:00:00+00:00,2025-03-04 19:00:00+00:00,,,,,,1,Requests,3.43E-07,3.43E-07,3.43E-07,Amazon Web Services Australia Pty Ltd,4.40E-07,4.40E-07,Standard,1,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),neptvfqri7gebnqfpnpur-acebq-ohpxrg,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,110780570035,ezf-onuf-njf-abacebq,[],"[[""total_discount"", -9.68e-08], [""bundled_discount"", 0.0], [""edp_discount"", -9.68e-08]]",ReadVersioningProps,AmazonS3,APS2-Requests-Tier2,"{""application"": ""NepTvf Ebnqf"", ""environment"": null, ""cost_center"": null}"
,0.00267953,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.06 per GB-month for warm backup storage for VMware,Usage-Based,2025-03-12 00:00:00+00:00,2025-03-11 23:00:00+00:00,,,,,,0.0572549143,GB-Months,0.00267953,0.046800000188,0.00267953,Amazon Web Services Australia Pty Ltd,0.0034352949,0.06,Standard,0.0572549143,GB-Months,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:onpxhc:nc-fbhgurnfg-7:790639323661:erpbirel-cbvag:ono0q462-73nq-9son-nr0o-946oq4916q59,,,Storage,AWS Backup,AFJ2P4UFJKKS4KFP,AFJ2P4UFJKKS4KFP.JRTCKXETXF.6YS6EN2CT7,790639323661,gsafj-uf-izp-cebq,[],"[[""total_discount"", -0.0007557649], [""bundled_discount"", 0.0], [""edp_discount"", -0.0007557649]]",Storage,AWSBackup,APS2-WarmStorage-ByteHrs-VirtualMachine,"{""application"": ""IZP Ubfgvat"", ""environment"": null, ""cost_center"": null}"
,3.09E-07,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.010 per GB - regional data transfer - in/out/between EC2 AZs or using elastic IPs or ELB,Usage-Based,2025-03-17 00:00:00+00:00,2025-03-16 23:00:00+00:00,,,,,,3.96E-05,GB,3.09E-07,0.007799014888,3.09E-07,Amazon Web Services Australia Pty Ltd,3.96E-07,0.01,Standard,3.96E-05,GB,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),v-589n657451s0p75rq,,,Compute,Amazon Elastic Compute Cloud,5D2MW78KPJPRV7WA,5D2MW78KPJPRV7WA.JRTCKXETXF.6YS6EN2CT7,395211779493,fz-vpg-cevzniren-cebq,[],"[[""total_discount"", -8.71e-08], [""bundled_discount"", 0.0], [""edp_discount"", -8.71e-08]]",VPCPeering-Out,AmazonEC2,APS2-DataTransfer-Regional-Bytes,"{""application"": ""fz-vpg-cevzniren-cebq"", ""environment"": null, ""cost_center"": null}"
,3.45E-05,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.114 per GB - first 10 TB / month data transfer out beyond the global free tier,Usage-Based,2025-03-02 00:00:00+00:00,2025-03-01 23:00:00+00:00,,,,,,0.0003876984,GB,3.45E-05,0.08891989237,3.45E-05,Amazon Web Services Australia Pty Ltd,4.42E-05,0.114,Standard,0.0003876984,GB,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:rp7:nc-fbhgurnfg-7:052215556563:angtngrjnl/ang-5o1p6nr8n6sn6qo62,,,Compute,Amazon Elastic Compute Cloud,KRXM4TG87VW2NPHA,KRXM4TG87VW2NPHA.JRTCKXETXF.Q3Z75P77EN,52215556563,gsafj-nqfg-qvpr-qri,[],"[[""total_discount"", -9.7235e-06], [""bundled_discount"", 0.0], [""edp_discount"", -9.7235e-06]]",RunInstances,AmazonEC2,APS2-DataTransfer-Out-Bytes,"{""application"": ""gsafj-nqfg-qvpr-qri"", ""environment"": null, ""cost_center"": ""5555637670""}"
,2.34E-06,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,$0.03 per 10000 KMS requests in Asia Pacific (Sydney),Usage-Based,2025-03-15 07:00:00+00:00,2025-03-15 06:00:00+00:00,,,,,,1,Requests,2.34E-06,2.34E-06,2.34E-06,Amazon Web Services Australia Pty Ltd,3.00E-06,3.00E-06,Standard,1,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),nea:njf:xzf:nc-fbhgurnfg-7:566818427525:xrl/363q1q50-7p1s-949s-noo8-2nqrp0s0r639,,,Identity,AWS Key Management Service,2V8H8RKD5G49TF84,2V8H8RKD5G49TF84.JRTCKXETXF.6YS6EN2CT7,566818427525,gsafj-rnv-rzsg-cebq,[],"[[""total_discount"", -6.6e-07], [""bundled_discount"", 0.0], [""edp_discount"", -6.6e-07]]",ListAliases,awskms,ap-southeast-2-KMS-Requests,"{""application"": ""gsafj-rnv-rzsg-cebq"", ""environment"": null, ""cost_center"": ""5555637666""}"
,3.43E-07,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,2025-03-03 16:00:00+00:00,2025-03-03 15:00:00+00:00,,,,,,1,Requests,3.43E-07,3.43E-07,3.43E-07,Amazon Web Services Australia Pty Ltd,4.40E-07,4.40E-07,Standard,1,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),de-ureb-qri.pbaarpg.ezf.afj.tbi.nh,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,915530292367,ezf-qg-inevbhf-abacebq,[],"[[""total_discount"", -9.68e-08], [""bundled_discount"", 0.0], [""edp_discount"", -9.68e-08]]",ReadBucketPublicAccessBlock,AmazonS3,APS2-Requests-Tier2,"{""application"": ""ezf-qg-inevbhf-abacebq"", ""environment"": null, ""cost_center"": ""5555673962""}"
,3.43E-07,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,2025-03-06 07:00:00+00:00,2025-03-06 06:00:00+00:00,,,,,,1,Requests,3.43E-07,3.43E-07,3.43E-07,Amazon Web Services Australia Pty Ltd,4.40E-07,4.40E-07,Standard,1,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),ps-grzcyngrf-dnzpn9herfo3-nc-fbhgurnfg-7,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,832227259050,ezf-grpubcf-qngnoevpxf-cebq,[],"[[""total_discount"", -9.68e-08], [""bundled_discount"", 0.0], [""edp_discount"", -9.68e-08]]",ReadBucketServerSideEncryption,AmazonS3,APS2-Requests-Tier2,"{""application"": ""ezf-grpubcf-qngnoevpxf-cebq"", ""environment"": null, ""cost_center"": ""5555671520""}"
,6.86E-07,428183493173,gsafj-nalpybhq-zcn57-cebq,USD,2025-04-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,Usage,,"$0.0044 per 10,000 GET and all other requests",Usage-Based,2025-03-03 07:00:00+00:00,2025-03-03 06:00:00+00:00,,,,,,2,Requests,6.86E-07,3.43E-07,6.86E-07,Amazon Web Services Australia Pty Ltd,8.80E-07,4.40E-07,Standard,2,Requests,AWS,Amazon Web Services Australia Pty Ltd,ap-southeast-2,Asia Pacific (Sydney),ps-grzcyngrf-6dxe9yzifodrk-nc-fbhgurnfg-7,,bucket,Storage,Amazon Simple Storage Service,ZE67FX933AEQ43H2,ZE67FX933AEQ43H2.JRTCKXETXF.6YS6EN2CT7,537746647312,gsafj-bf-fuvsgznantrzrag-cercebq,[],"[[""total_discount"", -1.936e-07], [""bundled_discount"", 0.0], [""edp_discount"", -1.936e-07]]",ReadCostAllocation,AmazonS3,APS2-Requests-Tier2,"{""application"": ""gsafj-bf-fuvsgznantrzrag-cercebq"", ""environment"": null, ""cost_center"": ""5555687575""}"
